variant_id,run_id,policy,kwargs,complexity,note,total_calls,w_avg_p50_resp_min,w_avg_p90_resp_min,w_avg_avg_resp_min,units,kpi_shifts
ff_als_coverage_urban_fairness,ff_als_coverage_urban_fairness_20251130T214855Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,5.0772834053592515,10.82602807547416,6.064952669660329,30.0,2713.0
ff_als_coverage_urban_fairness_fairness,ff_als_coverage_urban_fairness_fairness_20251130T231112Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,5.07336941579615,11.140697390213289,6.142901562188809,30.0,2713.0
ff_als_coverage_urban_fairness_fairness,ff_als_coverage_urban_fairness_fairness_20251130T231112Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,5.07336941579615,11.140697390213289,6.142901562188809,30.0,2713.0
ff_als_coverage_urban_fairness_fairness_zone,ff_als_coverage_urban_fairness_fairness_zone_20251201T001347Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.075201253298337,11.113217114683817,6.1360197257382385,30.0,2713.0
ff_als_coverage_urban_fairness_fairness_zone,ff_als_coverage_urban_fairness_fairness_zone_20251201T001347Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.075201253298337,11.113217114683817,6.1360197257382385,30.0,2713.0
ff_als_coverage_urban_fairness_zone,ff_als_coverage_urban_fairness_zone_20251130T231217Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_urban_fairness_zone,ff_als_coverage_urban_fairness_zone_20251130T231217Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_urban_fairness_zone,ff_als_coverage_urban_fairness_zone_20251130T231217Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_urban_fairness_zone,ff_als_coverage_urban_fairness_zone_20251130T231217Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_urban_zone,ff_als_coverage_urban_zone_20251130T214927Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}",5,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_urban_zone,ff_als_coverage_urban_zone_20251130T214927Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}",5,bottom_up,63185.0,5.0786888063262285,10.868633687053112,6.069192448003401,30.0,2713.0
ff_als_coverage_zone,ff_als_coverage_zone_20251130T162610Z,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_als_coverage_zone,ff_als_coverage_zone_20251130T162610Z,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_als_fairness,ff_als_fairness_20251130T160045Z,feature_flag,"{'use_als_guard': True, 'use_fairness': True}",3,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_fairness,ff_als_fairness_20251130T160045Z,feature_flag,"{'use_als_guard': True, 'use_fairness_weight': True}",3,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_fairness_fairness,ff_als_fairness_fairness_20251130T162806Z,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_fairness_fairness_zone,ff_als_fairness_fairness_zone_20251130T215330Z,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_fairness_zone,ff_als_fairness_zone_20251130T162837Z,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_zone_weights': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_fairness_zone,ff_als_fairness_zone_20251130T162837Z,feature_flag,"{'use_als_guard': True, 'use_fairness_weight': True, 'use_zone_weights': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail,ff_als_guardrail_20251130T160003Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True}",3,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_fairness,ff_als_guardrail_fairness_20251130T162653Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_fairness,ff_als_guardrail_fairness_20251130T162653Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_fairness_fairness,ff_als_guardrail_fairness_fairness_20251130T215201Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_guardrail_fairness_fairness_zone,ff_als_guardrail_fairness_fairness_zone_20251130T231350Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_guardrail_fairness_zone,ff_als_guardrail_fairness_zone_20251130T215229Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_fairness_zone,ff_als_guardrail_fairness_zone_20251130T215229Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban,ff_als_guardrail_urban_20251130T162624Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban_fairness,ff_als_guardrail_urban_fairness_20251130T215132Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban_fairness,ff_als_guardrail_urban_fairness_20251130T215132Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban_fairness_fairness,ff_als_guardrail_urban_fairness_fairness_20251130T231305Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_guardrail_urban_fairness_fairness_zone,ff_als_guardrail_urban_fairness_fairness_zone_20251201T001406Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_guardrail_urban_fairness_zone,ff_als_guardrail_urban_fairness_zone_20251130T231334Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",6,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban_fairness_zone,ff_als_guardrail_urban_fairness_zone_20251130T231334Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_urban_zone,ff_als_guardrail_urban_zone_20251130T215145Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_guardrail_zone,ff_als_guardrail_zone_20251130T162707Z,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_zone_weights': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban,ff_als_urban_20251130T160016Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True}",3,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban_fairness,ff_als_urban_fairness_20251130T162736Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban_fairness,ff_als_urban_fairness_20251130T162736Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban_fairness_fairness,ff_als_urban_fairness_fairness_20251130T215245Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_urban_fairness_fairness_zone,ff_als_urban_fairness_fairness_zone_20251130T231406Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,4.901558763200015,11.043123499961132,6.054115263397491,30.0,2713.0
ff_als_urban_fairness_zone,ff_als_urban_fairness_zone_20251130T215315Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban_fairness_zone,ff_als_urban_fairness_zone_20251130T215315Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_urban_zone,ff_als_urban_zone_20251130T162749Z,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_zone_weights': True}",4,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_als_zone,ff_als_zone_20251130T160059Z,feature_flag,"{'use_als_guard': True, 'use_zone_weights': True}",3,bottom_up,63185.0,4.8993568175884645,10.708377701801828,5.969771943317013,30.0,2713.0
ff_coverage,ff_coverage_20251130T155513Z,feature_flag,{'use_coverage_call': True},2,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage,ff_coverage_20251130T155513Z,feature_flag,{'use_coverage_unit': True},2,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage_coverage,ff_coverage_coverage_20251130T160143Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True}",3,bottom_up,63185.0,4.9840847395304655,11.075144827189236,6.089302622981585,30.0,2713.0
ff_coverage_coverage_fairness,ff_coverage_coverage_fairness_20251130T163139Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True}",4,bottom_up,63185.0,4.9840847395304655,11.075144827189236,6.089302622981585,30.0,2713.0
ff_coverage_coverage_fairness,ff_coverage_coverage_fairness_20251130T163139Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.9840847395304655,11.075144827189236,6.089302622981585,30.0,2713.0
ff_coverage_coverage_fairness_fairness,ff_coverage_coverage_fairness_fairness_20251130T215935Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,4.978301692368524,11.260997793419833,6.144431514216427,30.0,2713.0
ff_coverage_coverage_fairness_fairness_zone,ff_coverage_coverage_fairness_fairness_zone_20251130T232140Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,4.98748106204616,11.251827869693992,6.152885026422273,30.0,2713.0
ff_coverage_coverage_fairness_zone,ff_coverage_coverage_fairness_zone_20251130T220106Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.974680323721138,11.079853034046335,6.098677956146695,30.0,2713.0
ff_coverage_coverage_fairness_zone,ff_coverage_coverage_fairness_zone_20251130T220106Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.974680323721138,11.079853034046335,6.098677956146695,30.0,2713.0
ff_coverage_coverage_guardrail,ff_coverage_coverage_guardrail_20251130T162922Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True}",4,bottom_up,63185.0,5.761864392708822,11.998220489864371,6.747557641264994,30.0,2713.0
ff_coverage_coverage_guardrail_fairness,ff_coverage_coverage_guardrail_fairness_20251130T215546Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}",5,bottom_up,63185.0,5.761864392708822,11.998220489864371,6.747557641264994,30.0,2713.0
ff_coverage_coverage_guardrail_fairness,ff_coverage_coverage_guardrail_fairness_20251130T215546Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,5.761864392708822,11.998220489864371,6.747557641264994,30.0,2713.0
ff_coverage_coverage_guardrail_fairness_fairness,ff_coverage_coverage_guardrail_fairness_fairness_20251130T231707Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,5.770539922449116,11.924675250052678,6.724194400584656,30.0,2713.0
ff_coverage_coverage_guardrail_fairness_fairness_zone,ff_coverage_coverage_guardrail_fairness_fairness_zone_20251201T001755Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.755896034811833,11.934920643991434,6.715081242202996,30.0,2713.0
ff_coverage_coverage_guardrail_fairness_zone,ff_coverage_coverage_guardrail_fairness_zone_20251130T231837Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.768563766948877,12.026002153989245,6.746798403099635,30.0,2713.0
ff_coverage_coverage_guardrail_fairness_zone,ff_coverage_coverage_guardrail_fairness_zone_20251130T231837Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.768563766948877,12.026002153989245,6.746798403099635,30.0,2713.0
ff_coverage_coverage_guardrail_urban,ff_coverage_coverage_guardrail_urban_20251130T215415Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}",5,bottom_up,63185.0,5.737516813528433,11.978555852452518,6.710179950390059,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness,ff_coverage_coverage_guardrail_urban_fairness_20251130T231536Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}",6,bottom_up,63185.0,5.737516813528433,11.978555852452518,6.710179950390059,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness,ff_coverage_coverage_guardrail_urban_fairness_20251130T231536Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,5.737516813528433,11.978555852452518,6.710179950390059,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness_fairness,ff_coverage_coverage_guardrail_urban_fairness_fairness_20251201T001504Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",7,bottom_up,63185.0,5.752102323984926,12.015377607144778,6.712019513292567,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness_fairness_zone,ff_coverage_coverage_guardrail_urban_fairness_fairness_zone_20251201T004348Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",8,bottom_up,63185.0,5.753160035625036,11.980817211090995,6.717807311764249,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness_zone,ff_coverage_coverage_guardrail_urban_fairness_zone_20251201T001658Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.74198166239339,12.02093006650068,6.720418814992402,30.0,2713.0
ff_coverage_coverage_guardrail_urban_fairness_zone,ff_coverage_coverage_guardrail_urban_fairness_zone_20251201T001658Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.74198166239339,12.02093006650068,6.720418814992402,30.0,2713.0
ff_coverage_coverage_guardrail_urban_zone,ff_coverage_coverage_guardrail_urban_zone_20251130T231621Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.74198166239339,12.02093006650068,6.720418814992402,30.0,2713.0
ff_coverage_coverage_guardrail_zone,ff_coverage_coverage_guardrail_zone_20251130T215631Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}",5,bottom_up,63185.0,5.768563766948877,12.026002153989245,6.746798403099635,30.0,2713.0
ff_coverage_coverage_urban,ff_coverage_coverage_urban_20251130T163008Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True}",4,bottom_up,63185.0,5.089587826738882,11.154084906993464,6.17811283212873,30.0,2713.0
ff_coverage_coverage_urban_fairness,ff_coverage_coverage_urban_fairness_20251130T215803Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}",5,bottom_up,63185.0,5.089587826738882,11.154084906993464,6.17811283212873,30.0,2713.0
ff_coverage_coverage_urban_fairness,ff_coverage_coverage_urban_fairness_20251130T215803Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,5.089587826738882,11.154084906993464,6.17811283212873,30.0,2713.0
ff_coverage_coverage_urban_fairness_fairness,ff_coverage_coverage_urban_fairness_fairness_20251130T231923Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",6,bottom_up,63185.0,5.1011789485658,11.393041972650163,6.243014905050389,30.0,2713.0
ff_coverage_coverage_urban_fairness_fairness_zone,ff_coverage_coverage_urban_fairness_fairness_zone_20251201T001853Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",7,bottom_up,63185.0,5.113757498889299,11.450312330674068,6.258519743216196,30.0,2713.0
ff_coverage_coverage_urban_fairness_zone,ff_coverage_coverage_urban_fairness_zone_20251130T232054Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.095705201668993,11.218180481657742,6.18716198821255,30.0,2713.0
ff_coverage_coverage_urban_fairness_zone,ff_coverage_coverage_urban_fairness_zone_20251130T232054Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",6,bottom_up,63185.0,5.095705201668993,11.218180481657742,6.18716198821255,30.0,2713.0
ff_coverage_coverage_urban_zone,ff_coverage_coverage_urban_zone_20251130T215848Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}",5,bottom_up,63185.0,5.095705201668993,11.218180481657742,6.18716198821255,30.0,2713.0
ff_coverage_coverage_zone,ff_coverage_coverage_zone_20251130T163224Z,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_zone_weights': True}",4,bottom_up,63185.0,4.974680323721138,11.079853034046335,6.098677956146695,30.0,2713.0
ff_coverage_fairness,ff_coverage_fairness_20251130T160626Z,feature_flag,"{'use_coverage_call': True, 'use_fairness': True}",3,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage_fairness,ff_coverage_fairness_20251130T160626Z,feature_flag,"{'use_coverage_call': True, 'use_fairness_weight': True}",3,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage_fairness,ff_coverage_fairness_20251130T160626Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness': True}",3,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage_fairness,ff_coverage_fairness_20251130T160626Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness_weight': True}",3,bottom_up,63185.0,4.9922917825472926,10.820523449759907,6.022388841290962,30.0,2713.0
ff_coverage_fairness_fairness,ff_coverage_fairness_fairness_20251130T164151Z,feature_flag,"{'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.994475592665335,11.114443983090592,6.105571185516511,30.0,2713.0
ff_coverage_fairness_fairness,ff_coverage_fairness_fairness_20251130T164151Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.994475592665335,11.114443983090592,6.105571185516511,30.0,2713.0
ff_coverage_fairness_fairness_zone,ff_coverage_fairness_fairness_zone_20251130T221143Z,feature_flag,"{'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.994381703085759,11.112425543685,6.102003880022814,30.0,2713.0
ff_coverage_fairness_fairness_zone,ff_coverage_fairness_fairness_zone_20251130T221143Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",5,bottom_up,63185.0,4.994381703085759,11.112425543685,6.102003880022814,30.0,2713.0
ff_coverage_fairness_zone,ff_coverage_fairness_zone_20251130T164255Z,feature_flag,"{'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_coverage_fairness_zone,ff_coverage_fairness_zone_20251130T164255Z,feature_flag,"{'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_coverage_fairness_zone,ff_coverage_fairness_zone_20251130T164255Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_coverage_fairness_zone,ff_coverage_fairness_zone_20251130T164255Z,feature_flag,"{'use_coverage_unit': True, 'use_fairness_weight': True, 'use_zone_weights': True}",4,bottom_up,63185.0,5.006426446148599,10.82047975802416,6.029732267111804,30.0,2713.0
ff_coverage_guardrail,ff_coverage_guardrail_20251130T160451Z,feature_flag,"{'use_coverage_call': True, 'use_guardrail': True}",3,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail,ff_coverage_guardrail_20251130T160451Z,feature_flag,"{'use_coverage_unit': True, 'use_guardrail': True}",3,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail_fairness,ff_coverage_guardrail_fairness_20251130T163913Z,feature_flag,"{'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}",4,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail_fairness,ff_coverage_guardrail_fairness_20251130T163913Z,feature_flag,"{'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail_fairness,ff_coverage_guardrail_fairness_20251130T163913Z,feature_flag,"{'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True}",4,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail_fairness,ff_coverage_guardrail_fairness_20251130T163913Z,feature_flag,"{'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True}",4,bottom_up,63185.0,4.902969732608902,10.777994473924236,5.97595836401916,30.0,2713.0
ff_coverage_guardrail_fairness_fairness,ff_coverage_guardrail_fairness_fairness_20251130T220830Z,feature_flag,"{'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}",5,bottom_up,63185.0,4.910694359661883,11.065864837158138,6.060353585641202,30.0,2713.0
