variant_id,policy,kwargs,note,run_id,w_avg_p50_resp_min_normalized,w_avg_p90_resp_min_normalized,w_avg_avg_resp_min_normalized,kpi_shifts_normalized,units_normalized,total_calls_normalized,complexity_normalized,is_pareto,n_dominated_by,n_dominates
ff_als_coverage_guardrail_urban_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_guardrail_urban_zone_20251130T230903Z,0.0124827273975253,0.0279527449921057,0.026175453536027,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_guardrail_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_guardrail_zone_20251130T214751Z,0.0068410694281802,0.0184066242769992,0.0226724613094087,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_guardrail_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_guardrail_zone_20251130T214751Z,0.0068410694281802,0.0184066242769992,0.0226724613094087,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True}",bottom_up,ff_als_coverage_urban_20251130T162434Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_coverage_urban,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True}",bottom_up,ff_als_coverage_urban_20251130T162434Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_coverage_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_als_coverage_urban_fairness_20251130T214855Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_als_coverage_urban_fairness_20251130T214855Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_als_coverage_urban_fairness_20251130T214855Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_als_coverage_urban_fairness_20251130T214855Z,0.105236384291761,0.0393716838131811,0.0628558450847238,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_coverage_urban_fairness_fairness_20251130T231112Z,0.1029214176814469,0.0968104546055476,0.0968968268614355,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_coverage_urban_fairness_fairness_20251130T231112Z,0.1029214176814469,0.0968104546055476,0.0968968268614355,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_fairness_zone_20251201T001347Z,0.1040048755151268,0.0917942894648284,0.0938914670467521,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_als_coverage_urban_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_fairness_zone_20251201T001347Z,0.1040048755151268,0.0917942894648284,0.0938914670467521,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_als_coverage_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_zone_20251130T231217Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_zone_20251130T231217Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_zone_20251130T231217Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_fairness_zone_20251130T231217Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_coverage_urban_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_zone_20251130T214927Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_urban_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_urban_zone_20251130T214927Z,0.1060676221528239,0.0471487813671034,0.0647073943836581,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_coverage_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_call': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_zone_20251130T162610Z,0.0633273571887182,0.0383589109771707,0.0474747788189685,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_coverage_zone,feature_flag,"{'use_als_guard': True, 'use_coverage_unit': True, 'use_zone_weights': True}",bottom_up,ff_als_coverage_zone_20251130T162610Z,0.0633273571887182,0.0383589109771707,0.0474747788189685,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_fairness,feature_flag,"{'use_als_guard': True, 'use_fairness': True}",bottom_up,ff_als_fairness_20251130T160045Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_als_fairness,feature_flag,"{'use_als_guard': True, 'use_fairness_weight': True}",bottom_up,ff_als_fairness_20251130T160045Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_als_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_fairness_fairness_20251130T162806Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_fairness_fairness_zone_20251130T215330Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_fairness_zone_20251130T162837Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_fairness_zone_20251130T162837Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_guardrail,feature_flag,"{'use_als_guard': True, 'use_guardrail': True}",bottom_up,ff_als_guardrail_20251130T160003Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_als_guardrail_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True}",bottom_up,ff_als_guardrail_fairness_20251130T162653Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_guardrail_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True}",bottom_up,ff_als_guardrail_fairness_20251130T162653Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_guardrail_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_guardrail_fairness_fairness_20251130T215201Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_fairness_fairness_zone_20251130T231350Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_guardrail_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_fairness_zone_20251130T215229Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_fairness_zone_20251130T215229Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_urban,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True}",bottom_up,ff_als_guardrail_urban_20251130T162624Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_guardrail_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_als_guardrail_urban_fairness_20251130T215132Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_als_guardrail_urban_fairness_20251130T215132Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_urban_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_guardrail_urban_fairness_fairness_20251130T231305Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_urban_fairness_fairness_zone_20251201T001406Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_als_guardrail_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_urban_fairness_zone_20251130T231334Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_guardrail_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_urban_fairness_zone_20251130T231334Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_guardrail_urban_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_urban_zone_20251130T215145Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_guardrail_zone,feature_flag,"{'use_als_guard': True, 'use_guardrail': True, 'use_zone_weights': True}",bottom_up,ff_als_guardrail_zone_20251130T162707Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_urban,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True}",bottom_up,ff_als_urban_20251130T160016Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_als_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_als_urban_fairness_20251130T162736Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_urban_fairness,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_als_urban_fairness_20251130T162736Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_urban_fairness_fairness,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_als_urban_fairness_fairness_20251130T215245Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_urban_fairness_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_urban_fairness_fairness_zone_20251130T231406Z,0.001302361819388,0.0789996161952008,0.0581230523902631,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_als_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_als_urban_fairness_zone_20251130T215315Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_urban_fairness_zone,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_als_urban_fairness_zone_20251130T215315Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_als_urban_zone,feature_flag,"{'use_als_guard': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_als_urban_zone_20251130T162749Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_als_zone,feature_flag,"{'use_als_guard': True, 'use_zone_weights': True}",bottom_up,ff_als_zone_20251130T160059Z,0.0,0.017896145746803,0.0212895666444854,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_coverage,feature_flag,{'use_coverage_call': True},bottom_up,ff_coverage_20251130T155513Z,0.0549672750378812,0.0383668863324963,0.0442678387786774,0.0,0.0,0.0,0.1111111111111111,False,1,0
ff_coverage,feature_flag,{'use_coverage_unit': True},bottom_up,ff_coverage_20251130T155513Z,0.0549672750378812,0.0383668863324963,0.0442678387786774,0.0,0.0,0.0,0.1111111111111111,False,1,0
ff_coverage_coverage,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True}",bottom_up,ff_coverage_coverage_20251130T160143Z,0.0501131408489513,0.0848446909736147,0.0734896884965443,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_coverage_coverage_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True}",bottom_up,ff_coverage_coverage_fairness_20251130T163139Z,0.0501131408489513,0.0848446909736147,0.0734896884965443,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_coverage_coverage_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_fairness_20251130T163139Z,0.0501131408489513,0.0848446909736147,0.0734896884965443,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_coverage_coverage_fairness_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_fairness_fairness_20251130T215935Z,0.0466927022223452,0.118769720928476,0.0975649706592754,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_fairness_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_fairness_fairness_zone_20251130T232140Z,0.0521219283265194,0.1170958711998849,0.1012566953985753,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_fairness_zone_20251130T220106Z,0.0445508090549821,0.0857041126008305,0.0775839807317737,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_fairness_zone_20251130T220106Z,0.0445508090549821,0.0857041126008305,0.0775839807317737,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_guardrail,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True}",bottom_up,ff_coverage_coverage_guardrail_20251130T162922Z,0.5101383653063208,0.2533400889324667,0.3609555697292708,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_coverage_coverage_guardrail_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_20251130T215546Z,0.5101383653063208,0.2533400889324667,0.3609555697292708,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_guardrail_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_20251130T215546Z,0.5101383653063208,0.2533400889324667,0.3609555697292708,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_guardrail_fairness_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_fairness_20251130T231707Z,0.5152695904544154,0.2399153666143226,0.3507526325938429,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_fairness_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_fairness_zone_20251201T001755Z,0.5066083228708002,0.2417855293742778,0.3467728344423165,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_coverage_coverage_guardrail_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_zone_20251130T231837Z,0.5141007743586936,0.2584112686222373,0.3606240036003264,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_fairness_zone_20251130T231837Z,0.5141007743586936,0.2584112686222373,0.3606240036003264,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_urban,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}",bottom_up,ff_coverage_coverage_guardrail_urban_20251130T215415Z,0.4957377564299101,0.2497505663825769,0.3446323962670651,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_guardrail_urban_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_20251130T231536Z,0.4957377564299101,0.2497505663825769,0.3446323962670651,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_urban_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_20251130T231536Z,0.4957377564299101,0.2497505663825769,0.3446323962670651,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_urban_fairness_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_fairness_20251201T001504Z,0.5043644962708849,0.256471896454735,0.345435749915977,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_coverage_coverage_guardrail_urban_fairness_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_fairness_zone_20251201T004348Z,0.5049900899498456,0.2501633478468978,0.3479633335148049,0.0,0.0,0.0,0.7777777777777778,False,1,0
ff_coverage_coverage_guardrail_urban_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_zone_20251201T001658Z,0.4983785340497366,0.2574854253415348,0.3491038004401933,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_coverage_coverage_guardrail_urban_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_urban_fairness_zone_20251201T001658Z,0.4983785340497366,0.2574854253415348,0.3491038004401933,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_coverage_coverage_guardrail_urban_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_urban_zone_20251130T231621Z,0.4983785340497366,0.2574854253415348,0.3491038004401933,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_guardrail_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_guardrail_zone_20251130T215631Z,0.5141007743586936,0.2584112686222373,0.3606240036003264,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_urban,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True}",bottom_up,ff_coverage_coverage_urban_20251130T163008Z,0.1125139521528534,0.0992541708238034,0.1122739048349526,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_coverage_coverage_urban_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True}",bottom_up,ff_coverage_coverage_urban_fairness_20251130T215803Z,0.1125139521528534,0.0992541708238034,0.1122739048349526,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_urban_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_urban_fairness_20251130T215803Z,0.1125139521528534,0.0992541708238034,0.1122739048349526,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_urban_fairness_fairness,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_coverage_urban_fairness_fairness_20251130T231923Z,0.1193696321624179,0.1428726600776742,0.1406172232572098,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_urban_fairness_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_urban_fairness_fairness_zone_20251201T001853Z,0.1268093362126203,0.1533266154322309,0.1473883254028915,0.0,0.0,0.0,0.6666666666666666,False,1,0
ff_coverage_coverage_urban_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_urban_fairness_zone_20251130T232054Z,0.1161321321397103,0.1109539802729662,0.1162257526079198,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_urban_fairness_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_urban_fairness_zone_20251130T232054Z,0.1161321321397103,0.1109539802729662,0.1162257526079198,0.0,0.0,0.0,0.5555555555555556,False,1,0
ff_coverage_coverage_urban_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_urban_zone_20251130T215848Z,0.1161321321397103,0.1109539802729662,0.1162257526079198,0.0,0.0,0.0,0.4444444444444444,False,1,0
ff_coverage_coverage_zone,feature_flag,"{'use_coverage_unit': True, 'use_coverage_call': True, 'use_zone_weights': True}",bottom_up,ff_coverage_coverage_zone_20251130T163224Z,0.0445508090549821,0.0857041126008305,0.0775839807317737,0.0,0.0,0.0,0.3333333333333333,False,1,0
ff_coverage_fairness,feature_flag,"{'use_coverage_call': True, 'use_fairness': True}",bottom_up,ff_coverage_fairness_20251130T160626Z,0.0549672750378812,0.0383668863324963,0.0442678387786774,0.0,0.0,0.0,0.2222222222222222,False,1,0
ff_coverage_fairness,feature_flag,"{'use_coverage_call': True, 'use_fairness_weight': True}",bottom_up,ff_coverage_fairness_20251130T160626Z,0.0549672750378812,0.0383668863324963,0.0442678387786774,0.0,0.0,0.0,0.2222222222222222,False,1,0
